FolderTest\20190418-080745\microsoft-r\r\how-to-revoscaler-distributed-computing-parallel-foreach.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\publishservice.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\RxHdfsFileSystem.md,1,Successful
FolderTest\20190418-080745\microsoft-r\operationalize\configure-start-for-administrators.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxelemarg.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxGetVarInfo.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r\how-to-developer-write-custom-analysis.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\index.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-data-scientist-write-portable-r-code.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxserializemodel.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoutils\revoutils.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r\how-to-revoscaler-distributed-computing-background-jobs.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-security-project-access.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxtexttoxdf.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxtlcbridge.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxhdfsfilesystem.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\r-server-install-linux-server-805.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\RxSpark.md,1,Successful
FolderTest\20190418-080745\microsoft-r\resources-deprecated-features.md,1,Successful
FolderTest\20190418-080745\microsoft-r\operationalize\how-to-connect-log-in-with-mrsdeploy.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\machine-learning-server-linux-packages.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-predict.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxsparkdataops.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\microsoftml-package.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\GetPoolStatus.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r\concept-what-is-data-transformations.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\sgd-optimizer.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\downloadsnapshot.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\resize-image.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\machine-learning-server-cloudera-install.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\sqlrutils\storedprocedure.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-summary.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxgetnodeinfo.md,1,Successful
FolderTest\20190418-080745\microsoft-r\whats-new-in-r-server.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxinsqlserver-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\microsoftml\loss.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\microsoftml\optimizer.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-admin-manage-big-data.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxoptions.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-api-explorer-tool.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-admin-console-managing-r-scripts.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxremotegetid.md,1,Successful
