microsoft-r\r\how-to-developer-write-chunking-algorithms.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\viz.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-security-account-locking.md,1,Successful
microsoft-r\install\r-server-install-uninstall-upgrade.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-covcor\math2.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxremotehadoopmrcall.md,1,Successful
microsoft-r\r-reference\revoscaler\rxlinmod.md,1,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image7.jpeg,2,Skipped - No tranformation required
microsoft-r\operationalize\configure-remote-database-to-operationalize.md,1,Successful
microsoft-r\r\rpe\revorpe-users-guide.md,1,Successful
microsoft-r\deployr\deployr-install-on-windows.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-create-web-app-name.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-hadoop-install.md,1,Successful
microsoft-r\r\media\tutorial-revoscaler-large-data-census\wage_income_age_graph.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-teradata.md,1,Successful
.openpublishing.redirection.json,1,Successful
microsoft-r\operationalize\configure-https.md,1,Successful
microsoft-r\deployr\deployr-admin-console-user-accounts.md,1,Successful
microsoft-r\python-reference\microsoftml\adadelta-optimizer.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\object_browser_3.jpg,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\predefined.md,1,Successful
microsoft-r\deployr\deployr-repository-manager-directories.md,1,Successful
microsoft-r\r-reference\microsoftml\rxneuralnet.md,1,Successful
microsoft-r\r-reference\revoscaler\rxlocalparallel.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\collaborate.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxfindpackage.md,1,Successful
microsoft-r\r-reference\revoscaler\rxforeachdopar-class.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-remove-dir.md,1,Successful
microsoft-r\r-reference\microsoftml\logisticregression.md,1,Successful
microsoft-r\deployr\deployr-repository-manager-files.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-logistic-regression\image14.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-authentication\portal-aad-app-registration.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-delete-object.md,1,Successful
microsoft-r\r-reference\revoscaler\rxriskratio.md,1,Successful
microsoft-r\r-reference\revoscaler\rxteradata.md,1,Successful
microsoft-r\install\r-server-install-hadoop-offline.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-permisssions-with-roles\0300000E_624x207.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rximport.md,1,Successful
microsoft-r\r\r-samples.md,1,Successful
microsoft-r\r-reference\revoscaler\mortdefaultsmall.md,1,Successful
microsoft-r\operationalize\how-to-deploy-web-service-publish-manage-in-r.md,1,Successful
microsoft-r\r-reference\revoscaler\as.kmeans.md,1,Successful
microsoft-r\r\how-to-developer-write-custom-analysis.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\import.png,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\putlocalfile.md,1,Successful
microsoft-r\media\what-is-operationalization\about-2.png,2,Skipped - No tranformation required
microsoft-r\operationalize\how-to-consume-web-service-interact-in-r.md,1,Successful
microsoft-r\operationalize\media\configure-roles\p4.png,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-authentication\aad-settings-keys-2.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-distributed-computing-parallel-jobs.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-write-portable-r-code\rcode.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\revoscaler.md,1,Successful
microsoft-r\python-reference\revoscalepy\revoscalepy-package.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-set-var-info.md,1,Successful
microsoft-r\install\r-server-install-linux-hadoop-packages.md,1,Successful
microsoft-r\deployr\media\deployr-api-explorer-tool\deployr-api-explorer-tool-6.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxinstallpackages.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-about\03000006_590x360.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-data-source.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-exec.md,1,Successful
microsoft-r\install\media\mlserver-install-older-versions.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-admin-monitoring-events.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-dforest.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-move.md,1,Successful
microsoft-r\r-reference\revoscaler\rxinsqlserver.md,1,Successful
microsoft-r\operationalize\configure-admin-cli-local-password.md,1,Successful
microsoft-r\r-reference\microsoftml\loss.md,1,Successful
microsoft-r\r-reference\revoscaler\rxxdftotext.md,1,Successful
microsoft-r\r-reference\olapr\olapconnection.md,1,Successful
microsoft-r\resources-known-issues.md,1,Successful
microsoft-r\r-reference\mrsdeploy\summary.snapshotDetails.md,1,Successful
microsoft-r\r-reference\revoscaler\censusus5pct2000.md,1,Successful
microsoft-r\deployr\deployr-admin-managing-r-boundaries.md,1,Successful
microsoft-r\r\how-to-revoscaler-linear-model.md,1,Successful
microsoft-r\r-reference\revoscaler\rxlocalseq-class.md,1,Successful
microsoft-r\deployr\media\deployr-about\deployrworkflowstory.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-console-managing-r-scripts\03000012_624x367.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxstepcontrol.md,1,Successful
microsoft-r\deployr\media\deployr-about\deployrworkflow.png,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\getremoteworkspace.md,1,Successful
microsoft-r\r-reference\sqlrutils\setinputparametervalue.md,1,Successful
microsoft-r\r\tutorial-sparklyr-revoscaler.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-create-native-app-name.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-scale-and-throughput\tuneprojects-example.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-configure-ca-sso\012.jpg,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-security-https.md,1,Successful
microsoft-r\operationalize\python\quickstart-application-integration-with-swagger.md,1,Successful
microsoft-r\r-reference\revoscaler\as.gbm.md,1,Successful
microsoft-r\r-reference\sqlrutils\storedprocedure.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-sql-server\image1.png,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\listsnapshots.md,1,Successful
microsoft-r\deployr\deployr-repository-manager-about.md,1,Successful
microsoft-r\r-reference\mrsdeploy\listservices.md,1,Successful
microsoft-r\operationalize\media\configure-roles\role-hierarchy.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxmultitest.md,1,Successful
microsoft-r\r-reference\revoscaler\media\revoscaler\scaler-rconsole-obj.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-in-the-cloud.md,1,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image9.jpeg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxlogit.md,1,Successful
microsoft-r\r-reference\revoscaler\rxexecutesqlddl.md,1,Successful
microsoft-r\r-reference\revoscaler\rxPredict.rxDTree.md,1,Successful
microsoft-r\r-reference\revoscaler\claims.md,1,Successful
microsoft-r\deployr\media\deployr-admin-managing-the-grid\0300001F_537x272.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-covcor\image24.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\categorical-hash.md,1,Successful
microsoft-r\install\r-server-install-hadoop-yarnqueueusage.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image9.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-data-scientist-getting-started.md,1,Successful
microsoft-r\r-reference\mrsdeploy\ConfigureServicePool.md,1,Successful
microsoft-r\r\how-to-revoscaler-distributed-computing.md,1,Successful
microsoft-r\operationalize\how-to-connect-log-in-with-mrsdeploy.md,1,Successful
microsoft-r\r-reference\mrsdeploy\createsnapshot.md,1,Successful
microsoft-r\r\how-to-revoscaler-data-sql.md,1,Successful
microsoft-r\python-reference\microsoftml\gpu-math.md,1,Successful
microsoft-r\deployr\media\deployr-admin-managing-r-boundaries\03000016.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-install-on-linux.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image3.png,2,Skipped - No tranformation required
microsoft-r\install\r-server-install-hadoop-command-line.md,1,Successful
microsoft-r\python-reference\microsoftml\rx-logistic-regression.md,1,Successful
microsoft-r\install\media\machine-learning-server-install\install-topology-client-server.png,2,Skipped - No tranformation required
microsoft-r\install\r-server-install-hadoop-901.md,1,Successful
microsoft-r\python-reference\microsoftml\sgd-optimizer.md,1,Successful
microsoft-r\r\concept-what-is-data-transformations.md,1,Successful
microsoft-r\deployr\deployr-data-scientist-write-portable-r-code.md,1,Successful
microsoft-r\r-reference\revoscaler\rxodbcdata.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-wait-for-job.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-make-dir.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\stand_tb.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxkmeans.md,1,Successful
microsoft-r\deployr\media\deployr-installing-configuring\mongodb-3.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxlineplot.md,1,Successful
microsoft-r\r-reference\mrsdeploy\loadsnapshot.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\newdir2.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-covcor\math4.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revopemar\pemar.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\r_console_window.jpg,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\cluster_of_arrows.jpg,2,Skipped - No tranformation required
microsoft-r\operationalize\media\configure-https\security-http-addgroup.png,2,Skipped - No tranformation required
microsoft-r\r-client\install-on-linux.md,1,Successful
microsoft-r\r\how-to-revoscaler-cluster.md,1,Successful
microsoft-r\r\media\tutorial-large-data-tips\image11.jpeg,2,Skipped - No tranformation required
microsoft-r\r-reference\olapr\olapr.md,1,Successful
microsoft-r\r-reference\revoscaler\rxsparkdata.md,1,Successful
microsoft-r\operationalize\configure-roles.md,1,Successful
microsoft-r\operationalize\media\configure-roles\security-auth-2.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-crosstabs\image5.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxspark.md,1,Successful
microsoft-r\python\samples-microsoftml-python.md,1,Successful
microsoft-r\r\media\tutorial-revoscaler-large-data-census\weeks_worked_age_graph.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\search_r_help_dialog.jpg,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\stop_recording_button.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxremotegetid.md,1,Successful
microsoft-r\r-reference\revoioq.md,1,Successful
microsoft-r\r\how-to-developer-manage-threads.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\step_over_button.jpg,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\featurize-image.md,1,Successful
microsoft-r\resources-glossary.md,1,Successful
microsoft-r\deployr\deployr-client-library.md,1,Successful
microsoft-r\operationalize\media\configure-roles\da-persona.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\rxfastforest.md,1,Successful
microsoft-r\r-reference\revoscaler\as.rpart.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-hadoop-file-exists.md,1,Successful
image-sources\o16n-image-source-admin-HA.pptx,2,Skipped - No tranformation required
microsoft-r\install\media\machine-learning-server-windows-install\cli-onebox.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-console-user-accounts\userdetails.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxcanceljob.md,1,Successful
microsoft-r\r-reference\mrsdeploy\remotelogin.md,1,Successful
microsoft-r\operationalize\media\configure-start-for-administrators\security.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\RxNativeFileSystem.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-decision-tree\image21.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxtlcbridge.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-user-accounts\0300000C_624x252.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-diagnostics-troubleshooting\ie11connections.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\selectColumns.md,1,Successful
microsoft-r\python-reference\microsoftml\extract-pixels.md,1,Successful
microsoft-r\r-reference\revoscaler\rxinteradata-class.md,1,Successful
microsoft-r\r-reference\revoscaler\rxinteradata.md,1,Successful
microsoft-r\install\r-server-install-linux-server.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-user-accounts\03000008.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\n-gram-hash.md,1,Successful
microsoft-r\what-is-machine-learning-server.md,1,Successful
microsoft-r\operationalize\concept-api.md,1,Successful
microsoft-r\r-reference\revoscaler\rxserializemodel.md,1,Successful
microsoft-r\r-reference\microsoftml\concat.md,1,Successful
microsoft-r\r\how-to-revoscaler-covcor.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-write-object.md,1,Successful
microsoft-r\r-reference\microsoftml\mincount.md,1,Successful
microsoft-r\python-reference\azureml-model-management-sdk\operationalization-definition.md,1,Successful
microsoft-r\r-reference\revoscaler\rxsparkdataops.md,1,Successful
microsoft-r\install\media\r-server-install-cloudera-deploy-activate\cloudera-manager-add-service.png,2,Skipped - No tranformation required
microsoft-r\deployr\deployr-security-authentication.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxSpark.md,1,Successful
microsoft-r\python-reference\microsoftml\rx-predict.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-permisssions-with-roles\03000011_624x288.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-console-permisssions-with-roles\0300000D_624x290.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-install-on-windows\sqlserver-new-login.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\mlmodel.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetsparklyrconnection.md,1,Successful
microsoft-r\r\how-to-revoscaler-logistic-regression.md,1,Successful
microsoft-r\r-reference\olapr\explore.md,1,Successful
microsoft-r\r-reference\revoscaler\rxhdfsfilesystem.md,1,Successful
microsoft-r\python\quickstart-revoscalepy-linear-regression-model.md,1,Successful
image-sources\o16n-image-source-mrsdeploy-connect-switch-context2.snagproj,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxpackage.md,1,Successful
microsoft-r\r-reference\revoscaler\revoscaler-teradata-functions.md,1,Successful
microsoft-r\r-reference\mrsdeploy\deleteremotefile.md,1,Successful
microsoft-r\python\how-to-revoscalepy.md,1,Successful
microsoft-r\r\media\tutorial-r-to-revoscaler\image13.jpeg,2,Skipped - No tranformation required
microsoft-r\r\how-to-revoscaler-distributed-computing-compute-context.md,1,Successful
.gitattributes,2,Skipped - No tranformation required
microsoft-r\r-reference\sqlrutils\sqlrutils.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\run_line_selection_button.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\olapr\executemd.md,1,Successful
microsoft-r\python-reference\microsoftml\avx-math.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\aad-settings-keys-copy.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxcleanup.md,1,Successful
image-sources\about-o16n.pptx,2,Skipped - No tranformation required
microsoft-r\operationalize\media\how-to-build-api-clients-from-swagger-for-app-integration\swaggerIO-mainPage.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-windows-install.md,1,Successful
microsoft-r\install\media\machine-learning-server-windows-install\search-downloads.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxwaitforjob.md,1,Successful
microsoft-r\r\how-to-revoscaler-data-hdfs.md,1,Successful
microsoft-r\r-reference\revoscaler\rxroc.md,1,Successful
.acrolinx-config.edn,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\summary.serviceDetails.md,1,Successful
microsoft-r\r\how-to-revoscaler-data-sort.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-sql-server\image3.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\get-sentiment.md,1,Successful
microsoft-r\deployr\media\deployr-admin-install-in-cloud\azure-public-ip.png,2,Skipped - No tranformation required
microsoft-r\r-reference\microsoftml\fastforest.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\search_r_help_dialog_results.jpg,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxcomputecontext.md,1,Successful
microsoft-r\r-reference\revoscaler\rxsasdata-class.md,1,Successful
microsoft-r\r\how-to-revoscaler-distributed-computing-foreach.md,1,Successful
microsoft-r\operationalize\media\configure-authentication\webapp1.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-getting-started\image13.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxsqlserverdata-class.md,1,Successful
microsoft-r\r-reference\mrsdeploy\request.md,1,Successful
microsoft-r\r-reference\revoscaler\rxhadoopmr-class.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-linear-model\image7.png,2,Skipped - No tranformation required
microsoft-r\install\media\machine-learning-server-install-azure-vm\gh-readme-page-2.png,2,Skipped - No tranformation required
microsoft-r\operationalize\python\media\quickstart-application-integration-with-swagger\2-custom-deployment.png,2,Skipped - No tranformation required
microsoft-r\python-reference\revoscalepy\rx-hadoop-remove.md,1,Successful
microsoft-r\install\r-server-install-windows-command-line.md,1,Successful
microsoft-r\deployr\deployr-rbroker-framework.md,1,Successful
microsoft-r\deployr\media\deployr-data-scientist-getting-started\rstudio-test.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxnaivebayes.md,1,Successful
microsoft-r\r\rpe\media\revorpe-getting-started\image5.png,2,Skipped - No tranformation required
microsoft-r\install\r-server-install-hadoop-troubleshoot.md,1,Successful
microsoft-r\r-reference\revopemar\pemamean-class.md,1,Successful
microsoft-r\deployr\media\deployr-admin-managing-access-with-ip-filters\0300001A_623x182.png,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\text_edit_tb.jpg,2,Skipped - No tranformation required
microsoft-r\r\rpe\media\revorpe-users-guide\scatterplot_matrix.jpg,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-r-package-management\packagemgr.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-installing-configuring\mongodb-1.png,2,Skipped - No tranformation required
microsoft-r\r-reference\olapr\execute2d.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-about\checkmark.jpeg,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-console-database\db-restore.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-choose-microsoftml-algorithms-cheatsheet\microsoftml-package-algorithm-cheat-sheet.png,2,Skipped - No tranformation required
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image26.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\sse-math.md,1,Successful
microsoft-r\r-reference\revoscaler\rxgetpartitions.md,1,Successful
microsoft-r\operationalize\how-to-manage-access-tokens.md,1,Successful
microsoft-r\deployr\media\deployr-admin-managing-access-with-ip-filters\0300001D_333x206.png,2,Skipped - No tranformation required
microsoft-r\python-reference\microsoftml\rx-fast-linear.md,1,Successful
microsoft-r\python-reference\microsoftml\clr-math.md,1,Successful
microsoft-r\deployr\media\deployr-admin-diagnostics-troubleshooting\inactivenode.png,2,Skipped - No tranformation required
microsoft-r\r-reference\mrsdeploy\remotecommandline.md,1,Successful
microsoft-r\python-reference\revoscalepy\RxXdfData.md,1,Successful
microsoft-r\r-reference\mrsdeploy\DeleteServicePool.md,1,Successful
microsoft-r\r-reference\mrsdeploy\downloadsnapshot.md,1,Successful
microsoft-r\python-reference\microsoftml\drop-columns.md,1,Successful
microsoft-r\install\r-server-install-windows-offline.md,1,Successful
microsoft-r\r\rpe\media\revorpe-users-guide\visual_debugger_step_into.jpg,2,Skipped - No tranformation required
microsoft-r\operationalize\how-to-create-manage-session-pools.md,1,Successful
microsoft-r\deployr\media\deployr-admin-console-permisssions-with-roles\0300000F.png,2,Skipped - No tranformation required
microsoft-r\r-client\install-on-windows.md,1,Successful
microsoft-r\install\media\operationalize-r-server-one-box-config\setup-onebox.png,2,Skipped - No tranformation required
microsoft-r\r-reference\revoscaler\rxsqlserverdroptable.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image28.png,2,Skipped - No tranformation required
microsoft-r\deployr\media\deployr-admin-managing-r-boundaries\03000018_569x258.png,2,Skipped - No tranformation required
microsoft-r\install\machine-learning-server-linux-uninstall.md,1,Successful
microsoft-r\operationalize\configure-machine-learning-server-enterprise.md,1,Successful
microsoft-r\deployr\deployr-admin-r-package-management.md,1,Successful
microsoft-r\python\tutorial-revoscalepy-pyspark.md,1,Successful
microsoft-r\r-reference\microsoftml\getsentiment.md,1,Successful
microsoft-r\r\media\how-to-revoscaler-visualize-huge-data-sets\image31.png,2,Skipped - No tranformation required
microsoft-r\r\how-to-developer-pmml.md,1,Successful
microsoft-r\r\how-to-revoscaler-data-summaries.md,1,Successful
microsoft-r\python-reference\microsoftml\learners-object.md,1,Successful
microsoft-r\python-reference\revoscalepy\rx-summary.md,1,Successful
microsoft-r\r\sample-built-in-data.md,1,Successful
